0.5,0.26829,0.62469,30.029
0.72727,0.325,1.0833,15.174
0.37931,0.48485,0.67064,28.143
0.66667,0.37143,0.32944,64.87
0.58065,0.29032,0.65811,30.458
0.51852,0.28571,0.64345,20.068
0.66667,0.31579,0.60254,20.271
0.64286,0.20588,0.99602,24.618
0.64,0.21622,1.5719,5.8714
0.625,0.23684,0.66655,15.734
0.70833,0.21053,0.44319,17.464
0.6,0.32432,0.58168,26.857
0.48148,0.11429,0.37806,51.502
0.64706,0.22222,0.34162,59.743
0.71429,0.34146,1.0806,13.874
0.62069,0.39394,0.73586,21.099
0.67742,0.32258,0.45408,33.006
0.58065,0.29032,0.48446,24.693
0.66667,0.25714,1.1112,11.896
0.7037,0.25714,1.011,11.45
0.64286,0.23529,0.5832,21.084
0.73077,0.33333,0.16272,180.66
0.67742,0.16129,0.64965,12.326
0.61538,0.19444,0.63448,18.029
0.34783,0.28205,1.1357,8.3322
0.63158,0.37209,0.69759,19.122
0.57143,0.32353,0.90307,23.246
0.7037,0.4,0.5872,21.556
0.51515,0.37931,0.71942,22.885
0.60714,0.35294,0.69198,18.333
0.55172,0.33333,0.60949,31.094
0.59259,0.28571,0.58778,27.411
0.61538,0.30556,1.5738,9.771
0.66667,0.25714,0.45044,36.047
0.7037,0.34286,0.40735,22.957
0.6129,0.22581,0.85797,19.209
0.65385,0.22222,0.79419,17.346
0.64,0.37838,0.67596,13.285
0.63333,0.25,0.70034,13.2
0.59259,0.31429,0.67345,13.622
0.59259,0.34286,0.7491,26.537
0.82143,0.5,0.40113,35.974
0.625,0.22727,0.85096,17.619
0.76667,0.1875,0.61235,19.112
0.75862,0.33333,0.41153,31.398
0.72727,0.31034,1.3693,12.776
0.75758,0.37931,0.53228,31.98
0.58333,0.23077,0.49127,25.618
0.62963,0.28571,0.88926,13.215
0.77778,0.22857,0.80005,20.943
0.65517,0.24242,0.57733,29.972
0.66667,0.17143,0.70922,16.115
0.66667,0.28947,0.77458,17.869
0.66667,0.28571,0.54276,34.875
0.85714,0.23529,0.89903,10.383
0.6875,0.16667,0.76816,14.32
0.7037,0.28571,0.36298,45.049
0.65517,0.39394,0.54235,28.107
0.71875,0.2,0.65911,19.771
0.58621,0.30303,1.2944,8.1407
0.59259,0.28571,0.46127,33.87
0.46154,0.16667,0.6372,24.107
0.72222,0.22727,0.3678,42.19
0.6087,0.33333,0.61813,23.871
0.59259,0.25714,0.49976,45.574
0.8,0.16216,0.29142,69.144
0.57692,0.36111,0.42842,32.929
0.71429,0.17647,0.8075,29.774
0.69231,0.22222,1.3147,15.581
0.61538,0.16667,0.58081,22.633
0.54545,0.25,0.38286,29.835
0.36364,0.075,0.74083,16.026
0.81818,0.2549,0.69004,25.993
0.63636,0.175,0.59159,31.272
0.66667,0.097561,0.62609,20.134
0.5,0.045455,0.17771,162.11
0.63636,0.11765,1.5426,7.6244
0.76923,0.18367,0.75065,17.311
0.52632,0.11628,0.51145,30.28
0.53333,0.12766,0.93037,9.4356
0.57143,0.14583,0.54825,36.686
0.53333,0.14894,0.93884,17.823
0.46667,0.10638,0.93997,18.981
0.5,0.18,0.91496,5.9456
0.33333,0.12766,0.42015,21.183
0.54545,0.058824,1.0853,14.948
0.55556,0.09434,0.35848,44.522
0.6,0.13462,0.44383,52.757
0.53846,0.12245,0.84504,13.891
0.38462,0.081633,0.57907,16.041
0.55556,0.11321,1.5258,7.5551
0.54545,0.058824,0.31127,52.08
0.55556,0.075472,0.27034,33.291
0.55556,0.075472,0.39143,29.72
0.33333,0.056604,0.72855,14.618
0.5,0.10714,0.30569,20.282
0.55556,0.037736,0.53672,14.479
0.57143,0.10909,3.3134,2.3209
0.3,0.038462,0.73441,26.171
0.4,0.052632,0.7927,4.6676
0,0.035088,0.79202,39.33
1,0.066667,0.99834,7.7295
0.33333,0.053571,1.8434,5.9128
0.8,0.087719,0.34996,74.23
0.44444,0.037736,0.23488,141.92
0.5,0.089286,1.1184,7.4548
0.625,0.037037,0.92286,4.7833
0.14286,0.036364,0.44503,5.8423
0.66667,0.016949,0.39088,16.629
0,0,0,0
1,0.04918,0.29654,56.148
0.5,0.017241,0.8138,18.391
0.33333,0.067797,0.66678,8.9384
0.2,0.052632,1.4322,0.90769
0.5,0.017241,1.6917,1.7733
0,0,0,0
0,0.032787,0.55677,17.152
0,0,0,0
1,0.04918,0.32366,10.196
