0.18519,0.56224,34.931
0.33333,1.2491,3.7982
0.074074,20.749,0.66751
0.40741,0.59412,29.134
0.2963,0.69484,6.8002
0.40741,1.4274,6.4834
0.48148,0.53542,16.45
0.2963,0.78607,6.6629
0.18519,0.58871,21.539
0.2963,0.48422,41.587
0.37037,0.73724,25.08
0.37037,4.4216,1.6668
0.44444,0.45701,26.422
0.44444,0.64687,21.372
0.33333,1.4238,2.942
0.40741,0.23767,41.119
0.14815,1.1504,2.7165
0.18519,1.2986,6.5303
0.33333,0.49889,18.174
0.33333,1.0171,9.089
0.48148,0.34979,43.168
0.51852,0.2642,20.06
0.25926,0.555,6.7181
0.37037,0.3976,62.299
0.25926,0.46392,23.341
0.37037,0.27207,52.559
0.33333,0.50218,11.594
0.33333,0.3673,41.625
0.44444,0.71574,13.459
0.48148,0.57949,26.137
0.33333,0.25543,136.76
0.2963,0.14837,169.34
0.48148,0.64516,5.592
0.40741,0.35131,12.214
0.33333,0.87412,19.982
0.55556,0.31429,48.914
0.40741,0.76544,17.672
0.33333,1.1948,22.654
0.33333,0.3141,39.231
0.33333,1.3776,2.6536
0.40741,1.0549,9.35
0.37037,1.1387,5.8928
0.40741,0.8788,12.186
0.33333,1.1503,10.375
0.33333,1.0677,2.5601
0.2963,0.98543,4.5285
0.44444,0.52574,13.647
0.37037,0.51148,17.303
0.40741,1.2734,19.311
0.40741,0.57607,14.266
0.51852,0.48192,11.531
0.2963,0.32079,14.729
0.40741,0.60564,23.266
0.074074,0.61019,34.579
0.14815,0.82125,22.831
0.22222,0.38139,38.325
0.18519,0.25615,66.366
0.14815,0.47502,21.578
0.40741,0.5001,17.378
0.33333,0.35806,24.018
0.37037,0.49449,29.525
0.22222,0.50644,20.009
0.33333,0.40679,9.478
0.33333,0.47628,37.116
0.18519,1.4666,6.2323
0.33333,0.79555,8.7151
0.44444,0.9136,7.1421
0.18519,1.6364,2.75
0.25926,0.44077,31.568
0.33333,0.72037,6.802
0.37037,1.4013,6.4726
0.2963,0.81833,11.716
0.22222,0.20293,105.21
0.22222,0.46485,33.416
0.25926,0.61888,12.788
0.18519,1.0603,19.881
0.33333,0.55706,7.9585
0.37037,0.38269,16.776
0.2963,0.7803,5.5588
0.37037,1.6674,7.035
0.37037,1.512,11.091
0.22222,1.5782,10.033
0.22222,1.7165,5.7868
0.22222,0.87568,3.7685
0.37037,0.50268,2.6259
0.25926,0.46348,13.531
0.25926,0.2138,34.211
0.2963,0.58739,16.769
0.25926,0.83488,7.546
0.14815,3.9473,1.9317
0,0,0
0.14815,0.48267,8.2354
0.18519,0.5631,52.46
0.18519,0.96061,16.864
0.14815,0.48713,6.2612
0.11111,0.69316,2.1159
0.2963,0.37491,20.005
0.22222,0.43577,13.272
0.25926,0.53271,16.492
0.18519,2.0971,2.0123
0.11111,5.9424,0.63947
0.18519,3.6697,3.0902
0.11111,0.84211,11.677
0.25926,1.6275,3.8533
0.11111,0.4722,14.259
0,0,0
0.25926,0.4303,19.422
0.074074,0.55175,30.177
0.25926,0.66439,18.707
0,0,0
0.18519,2.0507,3.8231
