0.17476,0.63925,23.3
0.31068,0.4498,38.843
0.25243,0.74011,20.059
0.24272,0.62821,22.515
0.32039,0.52798,32.508
0.24272,0.44449,30.273
0.25243,0.24215,43.187
0.28155,1.0304,16.274
0.26214,0.88334,14.407
0.27184,0.68208,27.882
0.29126,0.58158,24.061
0.23301,0.88336,27.254
0.28155,0.76106,10.444
0.30097,0.32349,48.713
0.30097,0.79795,25.618
0.28155,0.46237,27.989
0.3301,0.70225,16.456
0.29126,0.87872,13.228
0.31068,0.58222,17.025
0.28155,0.42376,37.228
0.29126,0.96155,8.6873
0.31068,0.59987,21.312
0.26214,1.5573,8.0674
0.27184,1.0357,9.814
0.26214,0.6743,16.462
0.26214,0.46321,29.224
0.29126,0.88383,15.026
0.33981,0.97127,10.608
0.31068,0.64411,21.347
0.29126,0.94063,18.239
0.29126,0.68,22.603
0.2233,0.88193,10.057
0.28155,1.5575,5.7231
0.24272,0.5435,24.243
0.31068,0.39093,31.064
0.32039,0.99377,11.901
0.29126,0.76756,23.234
0.28155,0.73693,15.161
0.33981,0.48591,22.82
0.27184,0.82387,11.188
0.36893,0.85175,12.29
0.26214,0.97664,10.156
0.30097,0.38052,54.28
0.27184,0.89209,17.271
0.38835,0.41807,60.301
0.38835,0.91978,15.914
0.37864,0.5139,34.687
0.35922,0.65135,21.514
0.23301,0.22638,72.168
0.35922,0.61421,30.613
0.32039,0.49058,23.343
0.31068,0.45949,25.871
0.27184,0.51538,44.544
0.27184,1.2211,9.3536
0.25243,0.47559,42.587
0.19417,1.0773,8.6881
0.24272,0.73511,26.222
0.25243,0.89803,18.665
0.25243,0.60158,26.52
0.31068,0.44383,44.696
0.21359,0.63568,26.607
0.18447,0.86648,8.8015
0.25243,0.57371,31.703
0.23301,0.72367,15.914
0.28155,0.28333,42.025
0.25243,0.62819,22.819
0.21359,0.32311,82.059
0.21359,1.0694,16.382
0.24272,0.37893,51.535
0.21359,0.76057,17.642
0.2233,0.55012,22.161
0.23301,0.66744,12.698
0.24272,0.84623,19.749
0.21359,0.7181,18.3
0.23301,0.6395,26.831
0.18447,0.60125,19.363
0.14563,0.48935,31.075
0.17476,1.4216,5.6861
0.19417,1.1533,9.6984
0.19417,0.31988,45.454
0.13592,0.99809,9.3393
0.1068,0.63939,12.484
0.1068,0.31728,41.088
0.087379,0.50562,20.503
0.1165,1.5552,5.2297
0.067961,0.35637,65.1
0.18447,0.8256,7.8348
0.07767,0.3032,54.872
0.058252,2.1689,6.2396
0.097087,1.4515,11.209
0.14563,0.78077,25.744
0.097087,0.9757,30.798
0.067961,1.4631,19.498
0.067961,0.73281,26.668
0.087379,1.8588,3.467
0.048544,0.63119,14.164
0.067961,0.52354,17.927
0.07767,0.44903,19.876
0.019417,1.2099,2.3143
0.058252,1.614,2.4473
0.038835,0.35831,15.21
0.038835,0.98868,4.1217
0.067961,0.68002,8.172
0.067961,0.97708,7.4128
0.048544,0.47037,19.559
0.029126,1.2034,6.3987
0.029126,0.80785,19.723
0.038835,2.469,1.6403
0.048544,0.77195,25.105
0.038835,1.9732,3.2687
0.048544,1.0118,4.0721
0.019417,0.57071,32.854
0.029126,1.5528,18.032
0.029126,1.5113,1.9409
0.029126,1.2561,9.6858
0.038835,0.74393,23.221
0.019417,0.68845,14.743
0.019417,24.5,0.4
0,0,0
0,0,0
0.029126,1.9074,5.7147
0.019417,4.5,2.9667
0.019417,0.85743,6.4145
0,0,0
0.038835,0.837,26.404
0.048544,0.32724,23.163
0.029126,0.83632,5.4206
0.029126,1.7773,1.3878
0.038835,1.1235,4.762
0.029126,0.5248,14.926
0.019417,5.0369,0.72466
0.019417,0.65371,43.903
0,0,0
0.029126,0.76202,5.1179
0,0,0
0,0,0
0,0,0
0,0,0
0.019417,60.5,0.027273
0.038835,0.72211,12.429
0.058252,1.1642,5.1823
0.067961,0.46303,15.982
0.048544,0.58187,12.855
0.038835,0.39354,30.81
0.029126,0.98171,16.502
0.029126,3.5369,2.2996
0,0,0
0,0,0
0.019417,0.55092,30.676
0.038835,0.74217,24.994
0.029126,0.50498,11.882
0.029126,1.1652,15.82
0.029126,0.75902,23.012
0.019417,0.54176,37.563
0.019417,0.68386,5.0449
0.029126,4.7183,2.3879
0.019417,1.1068,5.5115
0,0,0
0,0,0
0,0,0
0,0,0
0.029126,2.0906,4.0977
0.029126,0.62976,4.3402
0,0,0
0.019417,0.63392,11.279
0.019417,1.3889,5.04
0.019417,0.53545,83.201
0.029126,0.95358,3.0761
0.038835,1.4268,5.3965
0.038835,12.433,0.4645
0,0,0
0,0,0
0,0,0
0,0,0
0.019417,1.125,0.53333
0,0,0
0,0,0
0,0,0
0,0,0
0.029126,0.57021,14.673
0,0,0
0,0,0
0.038835,0.97084,6.7725
0.029126,1.7571,11.003
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.029126,1.6147,9.4752
0,0,0
0,0,0
0,0,0
0.019417,0.52299,25.813
0,0,0
0.048544,0.62595,9.4896
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.019417,0.7949,7.2966
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.019417,27.134,0.81448
0,0,0
0.019417,1.7476,1.2302
0,0,0
0,0,0
0.019417,36.125,0.094118
0,0,0
0.019417,24.5,0.028571
0,0,0
0.029126,4.7811,0.21613
0,0,0
0.029126,1.0125,5.2675
0.029126,0.41458,18.653
0,0,0
0.019417,0.89729,7.9127
0,0,0
0,0,0
0,0,0
0,0,0
0.019417,2.4467,8.9507
0.038835,1.8113,1.7667
0,0,0
0,0,0
0,0,0
0.019417,0.64222,5.2941
0,0,0
0.019417,1.6743,8.0331
0.038835,0.33162,10.63
0,0,0
0.019417,1.9684,3.1752
0.038835,1.4508,7.7371
0.038835,2.4949,2.9961
0.029126,2.2154,4.1978
0.019417,77.026,0.13697
0.029126,0.84373,7.1508
0,0,0
0.029126,0.56448,24.506
0.029126,1.4005,4.8315
0.038835,3.1927,0.39935
0.019417,7.0313,0.85333
0.038835,1.3772,1.7064
0.029126,17.19,0.44211
0.048544,1.2187,11.012
