0.20909,1.4404,5.4243
0.26364,0.16987,81.768
0.31818,0.87444,21.372
0.33636,0.80448,13.052
0.32727,0.52675,26.188
0.32727,0.61587,21.794
0.32727,0.44939,34.819
0.31818,0.70489,15.232
0.29091,0.79303,13.303
0.33636,0.69209,25.778
0.39091,0.98954,12.813
0.30909,0.65808,24.076
0.34545,0.48213,24.901
0.34545,1.0288,12.685
0.28182,0.37206,42.674
0.3,1.0644,13.837
0.30909,0.60201,20.07
0.30909,0.41569,33.106
0.29091,0.69265,18.015
0.30909,1.0412,13.39
0.37273,0.83754,14.462
0.36364,0.7898,12.778
0.33636,0.78801,15.54
0.44545,0.5171,26.202
0.34545,0.77009,17.165
0.32727,0.28509,39.813
0.4,0.4489,33.01
0.37273,0.79341,15.281
0.36364,0.46571,34.217
0.38182,0.4758,31.646
0.31818,0.48672,31.91
0.4,0.74475,17.455
0.41818,0.53539,23.81
0.41818,0.59399,23.101
0.41818,0.61128,21.519
0.33636,0.88718,16.661
0.36364,0.76099,15.756
0.35455,0.40547,42.211
0.34545,0.47624,33.696
0.39091,0.4207,34.992
0.39091,0.51282,33.376
0.39091,0.39759,30.27
0.32727,0.42559,26.042
0.33636,0.51132,18.986
0.34545,0.70003,16.691
0.34545,0.52985,26.81
0.33636,0.65421,14.278
0.27273,0.60675,13.152
0.30909,0.78825,20.78
0.31818,0.66783,27.064
0.31818,0.46904,33.588
0.32727,0.18329,87.672
0.3,0.55502,19.175
0.32727,0.94049,12.074
0.36364,0.6487,16.275
0.36364,0.40335,28.759
0.37273,0.6491,10.878
0.31818,0.63094,14.156
0.31818,0.35367,36.402
0.38182,0.49365,26.127
0.31818,0.18875,104.54
0.31818,0.31603,48.531
0.37273,0.65959,17.724
0.29091,0.88351,12.129
0.34545,0.58131,25.604
0.31818,0.44415,35.168
0.35455,0.44033,38.41
0.31818,0.38613,50.264
0.26364,0.23525,50.085
0.3,0.81439,18.467
0.30909,0.57642,19.532
0.26364,0.58363,19.492
0.25455,0.85207,15.701
0.18182,0.64602,19.775
0.24545,1.0184,6.8481
0.17273,0.55501,12.774
0.2,0.55585,25.113
0.21818,0.3478,28.369
0.20909,0.48606,21.235
0.22727,0.32394,20.547
0.23636,1.007,6.4016
0.27273,0.31831,25.269
0.18182,0.16532,101.2
