0.33113,0.64268,8.9749
0.35762,0.45822,16.347
0.31788,0.38299,22.439
0.38411,0.50376,15.059
0.38411,0.55807,11.882
0.39073,0.71406,9.1836
0.37748,0.26549,26.796
0.37748,0.094673,73.42
0.40397,0.51204,10.85
0.38411,0.13354,53.657
0.36424,0.29341,19.706
0.38411,0.25807,50.1
0.36424,0.16416,67.794
0.39073,0.41323,19.761
0.37086,0.20168,32.096
0.41722,0.43457,15.48
0.47682,0.14275,61.674
0.4106,0.46016,20.652
0.37086,0.3168,31.538
0.40397,0.31161,18.545
0.43046,0.4093,20.696
0.45033,0.31447,33.338
0.4106,0.30485,43.608
0.38411,0.35914,25.295
0.39735,0.45972,14.357
0.42384,0.37835,23.383
0.45033,0.49486,19.723
0.39735,0.3765,22.147
0.35762,0.43402,20.792
0.37086,0.34844,26.495
0.39073,0.19397,58.448
0.36424,0.40836,27.582
0.37748,0.4331,25.386
0.38411,0.12404,95.383
0.35762,0.16228,49.354
0.39073,0.22481,44.059
0.42384,0.11237,74.727
0.44371,0.33617,27.247
0.49669,0.43397,20.539
0.42384,0.21306,67.903
0.47682,0.16372,73.093
0.49669,0.28619,38.072
0.50993,0.38555,22.512
0.45033,0.49882,16.787
0.38411,0.45034,21.103
0.43709,0.49526,14.006
0.50331,0.32762,29.603
0.4702,0.23558,41.289
0.46358,0.36149,26.177
0.47682,0.20676,39.847
0.45695,0.30375,27.249
0.56291,0.45417,17.335
0.43046,0.23427,37.215
0.38411,0.25762,36.066
0.42384,0.3503,23.163
0.41722,0.13927,87.443
0.41722,0.26409,40.811
0.36424,0.28513,26.986
0.42384,0.53116,12.176
0.40397,0.30323,32.443
0.45695,0.29714,30.553
0.50993,0.48821,16.887
0.4106,0.28174,36.531
0.41722,0.37545,22.758
0.47682,0.39602,20.818
0.43046,0.42116,26.25
0.4106,0.45206,22.271
0.35099,0.25485,51.862
0.45033,0.26069,35.562
0.42384,0.16936,72.534
0.4106,0.5397,19.297
0.4106,0.20066,32.296
0.39735,0.27517,15.827
0.48344,0.58128,15.971
0.45033,0.46814,28.196
0.48344,0.16451,35.132
0.37748,0.33614,29.708
0.48344,0.34949,29.436
0.52318,0.25362,39.888
0.45033,0.35974,28.897
0.45695,0.27446,25.199
0.37748,0.31226,31.631
0.36424,0.31861,49.574
0.43046,0.20111,54.787
0.45033,0.37889,27.903
0.41722,0.5817,13.461
0.47682,0.09911,107.72
0.46358,0.23961,29.96
0.43046,0.2956,27.105
0.43709,0.33208,28.817
0.45033,0.35652,20.125
0.45695,0.33002,28.018
0.44371,0.21206,48.544
0.41722,0.25862,46.83
0.45695,0.39778,19.882
0.39073,0.20598,67.638
0.4106,0.33402,31.851
0.46358,0.37772,20.049
0.39735,0.59977,17.026
0.42384,0.35057,24.75
0.43046,0.24398,49.751
0.38411,0.21879,43.508
0.4106,0.38445,24.186
0.47682,0.33056,22.575
0.47682,0.4413,15.988
0.40397,0.32043,38.171
0.39073,0.44137,23.36
0.42384,0.31819,25.53
0.39073,0.23243,36.447
0.40397,0.48655,20.624
0.43709,0.23115,32.971
0.4106,0.4178,22.87
0.36424,0.4737,23.502
0.39735,0.44492,20.165
0.43046,0.47601,17.883
0.47682,0.46095,15.168
0.41722,0.3381,33.563
0.4106,0.26398,53.486
0.42384,0.23324,62.086
0.4702,0.25428,47.702
0.46358,0.16539,68.479
0.48344,0.30395,33.738
0.49669,0.3357,26.877
0.39073,0.36007,27.038
0.42384,0.23595,34.575
0.43046,0.30528,42.442
0.4702,0.42358,24.164
0.44371,0.20096,44.509
0.39073,0.26587,20.585
0.38411,0.19663,37.072
0.39073,0.15344,49.43
0.39073,0.36855,19.9
0.37748,0.24339,44.611
0.36424,0.3268,30.427
0.44371,0.41838,24.519
0.44371,0.28139,28.833
0.43046,0.38573,20.146
0.43046,0.49227,12.685
0.43046,0.23415,34.166
0.39073,0.38849,29.14
0.50993,0.4898,17.55
0.41722,0.43438,22.1
0.42384,0.18672,29.866
0.39073,0.33358,18.571
0.38411,0.5111,27.422
0.41722,0.28909,47.896
0.40397,0.18345,39.024
0.45033,0.15775,70.028
0.43709,0.25916,42.071
0.45033,0.25891,28.751
0.42384,0.35898,17.915
0.44371,0.26839,26.743
0.35099,0.56678,16.595
0.4702,0.26468,32.189
0.42384,0.31813,34.695
0.42384,0.30037,34.192
0.43046,0.33819,29.483
0.45695,0.44736,22.668
0.44371,0.43183,20.938
0.37748,0.31811,38.324
0.45695,0.42513,29.856
0.49669,0.3006,38.794
0.41722,0.35009,36.988
0.4702,0.54326,16.673
0.41722,0.4091,14.957
0.42384,0.35009,41.632
0.44371,0.34582,41.951
0.41722,0.51301,20.446
0.41722,0.26413,23.551
0.41722,0.50598,17.323
0.39735,0.35005,32.267
0.4106,0.28199,33.408
